year.key,league.key,team.key,park.key,span.first,span.last,games,openings,attendance
1980,AL,DET,DET04,1980-04-18,1980-09-28,82,76,1785360
1980,NL,HOU,HOU02,1980-04-10,1980-10-02,81,78,2267593
1980,AL,KCA,KAN06,1980-04-10,1980-10-05,81,80,2290056
1980,NL,LAN,LOS03,1980-04-17,1980-10-06,82,81,3248887
1980,AL,ML4,MIL05,1980-04-10,1980-10-05,82,77,1865583
1980,AL,MIN,MIN02,1980-04-22,1980-09-28,80,73,769206
1980,NL,MON,MON02,1980-04-18,1980-10-05,80,75,2185122
1980,AL,NYA,NYC16,1980-04-18,1980-10-05,81,79,2627417
1980,NL,NYN,NYC17,1980-04-10,1980-10-01,82,76,1178738
1980,AL,OAK,OAK01,1980-04-10,1980-09-28,81,75,842319
1980,NL,PHI,PHI12,1980-04-11,1980-10-02,81,78,2658957
1980,NL,PIT,PIT07,1980-04-14,1980-10-05,81,74,1641757
1980,NL,SDN,SAN01,1980-04-10,1980-09-28,81,78,1152438
1980,AL,SEA,SEA02,1980-04-09,1980-09-28,81,80,837886
1980,NL,SFN,SFO02,1980-04-17,1980-10-05,81,78,1098130
1980,NL,SLN,STL09,1980-04-10,1980-10-05,81,80,1399755
1980,AL,TEX,ARL01,1980-04-10,1980-10-05,80,77,1198165
1980,AL,TOR,TOR01,1980-04-16,1980-10-01,81,75,1400327
1981,NL,ATL,ATL01,1981-04-10,1981-10-01,50,49,534107
1981,AL,BAL,BAL11,1981-04-10,1981-10-04,55,53,1024831
1981,AL,BOS,BOS07,1981-04-10,1981-09-27,53,52,1060659
1981,AL,CAL,ANA01,1981-04-13,1981-09-27,54,54,1441545
1981,AL,CHA,CHI10,1981-04-14,1981-10-04,49,47,944701
1981,NL,CHN,CHI11,1981-04-09,1981-09-27,58,55,565615
1981,NL,CIN,CIN08,1981-04-08,1981-10-04,54,51,1111107
1981,AL,CLE,CLE07,1981-04-11,1981-10-05,54,49,662417
1981,AL,DET,DET04,1981-04-09,1981-10-01,55,54,1149744
1981,NL,HOU,HOU02,1981-04-13,1981-09-29,51,50,1321222
1981,AL,KCA,KAN06,1981-04-14,1981-10-04,47,47,1279440
1981,NL,LAN,LOS03,1981-04-09,1981-10-04,56,56,2382579
1981,AL,ML4,MIL05,1981-04-16,1981-10-04,49,48,878482
1981,AL,MIN,MIN02,1981-04-09,1981-09-30,61,59,469090
1981,NL,MON,MON02,1981-04-15,1981-09-27,56,52,1534663
1981,AL,NYA,NYC16,1981-04-09,1981-09-27,51,50,1614482
1981,NL,NYN,NYC17,1981-04-15,1981-10-04,52,49,701910
1981,AL,OAK,OAK01,1981-04-17,1981-09-30,56,51,1298105
1981,NL,PHI,PHI12,1981-04-13,1981-10-04,55,54,1638914
1981,NL,PIT,PIT07,1981-04-09,1981-10-04,51,48,549369
1981,NL,SDN,SAN01,1981-04-13,1981-09-27,55,54,559711
1981,AL,SEA,SEA02,1981-04-09,1981-10-04,57,56,636276
1981,NL,SFN,SFO02,1981-04-09,1981-10-04,53,51,632274
1981,NL,SLN,STL09,1981-04-11,1981-09-29,53,53,1010247
1981,AL,TEX,ARL01,1981-04-14,1981-10-04,56,54,853032
1981,AL,TOR,TOR01,1981-04-13,1981-09-23,53,51,755083
1982,NL,ATL,ATL01,1982-04-09,1982-09-26,81,78,1800376
1982,AL,BAL,BAL11,1982-04-05,1982-10-03,82,74,1613685
1982,AL,BOS,BOS07,1982-04-12,1982-09-30,81,79,1954038
1982,AL,CAL,ANA01,1982-04-13,1982-10-03,81,81,2807360
1982,AL,CHA,CHI10,1982-04-17,1982-09-29,80,76,1567787
1982,NL,CHN,CHI11,1982-04-09,1982-10-03,81,79,1250410
1982,NL,CIN,CIN08,1982-04-05,1982-09-26,81,79,1340706
1982,AL,CLE,CLE07,1982-04-10,1982-10-03,81,77,1044041
1982,AL,DET,DET04,1982-04-15,1982-09-30,81,76,1636058
1982,NL,HOU,HOU02,1982-04-06,1982-10-03,81,80,1560396
1982,AL,KCA,KAN06,1982-04-09,1982-10-03,81,80,2279464
1982,NL,LAN,LOS03,1982-04-06,1982-09-30,81,80,3608881
1982,AL,ML4,MIL05,1982-04-16,1982-09-26,82,78,1978815
1982,AL,MIN,MIN03,1982-04-06,1982-10-03,81,81,921186
1982,NL,MON,MON02,1982-04-14,1982-09-28,81,78,2319792
1982,AL,NYA,NYC16,1982-04-11,1982-10-03,81,75,2041219
1982,NL,NYN,NYC17,1982-04-13,1982-09-30,81,75,1320469
1982,AL,OAK,OAK01,1982-04-06,1982-09-26,81,78,1738658
1982,NL,PHI,PHI12,1982-04-08,1982-10-03,81,77,2374711
1982,NL,PIT,PIT07,1982-04-16,1982-10-03,81,76,1026477
1982,NL,SDN,SAN01,1982-04-06,1982-10-03,81,79,1617391
1982,AL,SEA,SEA02,1982-04-16,1982-09-26,81,81,1070387
1982,NL,SFN,SFO02,1982-04-13,1982-10-03,81,77,1228846
1982,NL,SLN,STL09,1982-04-10,1982-09-26,81,80,2111922
1982,AL,TEX,ARL01,1982-04-12,1982-09-29,81,78,1154432
1982,AL,TOR,TOR01,1982-04-09,1982-10-03,81,77,1275908
1983,NL,ATL,ATL01,1983-04-08,1983-09-27,80,77,2116740
1983,AL,BAL,BAL11,1983-04-04,1983-10-02,81,77,2036397
1983,AL,BOS,BOS07,1983-04-05,1983-10-02,81,77,1780794
1983,AL,CAL,ANA01,1983-04-05,1983-09-28,81,78,2555376
1983,AL,CHA,CHI10,1983-04-12,1983-09-21,81,79,2132813
1983,NL,CHN,CHI11,1983-04-06,1983-09-28,81,79,1483702
1983,NL,CIN,CIN08,1983-04-04,1983-09-29,81,79,1192882
1983,AL,CLE,CLE07,1983-04-09,1983-09-22,81,72,768937
1983,AL,DET,DET04,1983-04-08,1983-10-02,81,76,1786900
1983,NL,HOU,HOU02,1983-04-05,1983-10-02,82,81,1352942
1983,AL,KCA,KAN06,1983-04-09,1983-09-25,82,79,1963886
1983,NL,LAN,LOS03,1983-04-08,1983-10-02,80,80,3509313
1983,AL,ML4,MIL05,1983-04-15,1983-09-29,81,77,2266725
1983,AL,MIN,MIN03,1983-04-05,1983-09-29,81,80,868272
1983,NL,MON,MON02,1983-04-12,1983-09-25,81,76,2320556
1983,AL,NYA,NYC16,1983-04-12,1983-09-29,81,78,2249688
1983,NL,NYN,NYC17,1983-04-05,1983-10-02,82,74,1099876
1983,AL,OAK,OAK01,1983-04-04,1983-10-02,81,77,1294941
1983,NL,PHI,PHI12,1983-04-12,1983-10-02,82,75,2128345
1983,NL,PIT,PIT07,1983-04-12,1983-09-29,81,74,1227449
1983,NL,SDN,SAN01,1983-04-12,1983-10-02,82,78,1544736
1983,AL,SEA,SEA02,1983-04-05,1983-10-02,81,81,808037
1983,NL,SFN,SFO02,1983-04-05,1983-09-21,81,77,1256098
1983,NL,SLN,STL09,1983-04-05,1983-10-02,81,79,2343669
1983,AL,TEX,ARL01,1983-04-04,1983-10-02,81,78,1362314
1983,AL,TOR,TOR01,1983-04-09,1983-10-02,81,77,1930277
1984,NL,ATL,ATL01,1984-04-03,1984-09-30,81,79,1724891
1984,AL,BAL,BAL11,1984-04-02,1984-09-26,81,76,2037206
1984,AL,BOS,BOS07,1984-04-13,1984-09-30,81,77,1660551
1984,AL,CAL,ANA01,1984-04-02,1984-09-23,81,81,2402997
1984,AL,CHA,CHI10,1984-04-06,1984-09-26,81,81,2135827
1984,NL,CHN,CHI11,1984-04-13,1984-09-30,80,75,2108055
1984,NL,CIN,CIN08,1984-04-02,1984-09-30,81,78,1270073
1984,AL,CLE,CLE07,1984-04-14,1984-09-30,81,73,731378
1984,AL,DET,DET04,1984-04-10,1984-09-23,82,76,2704794
1984,NL,HOU,HOU02,1984-04-03,1984-09-23,81,81,1230579
1984,AL,KCA,KAN06,1984-04-03,1984-09-26,81,77,1810018
1984,NL,LAN,LOS03,1984-04-03,1984-09-30,81,81,3134824
1984,AL,ML4,MIL05,1984-04-17,1984-09-30,81,76,1608509
1984,AL,MIN,MIN03,1984-04-03,1984-09-23,81,81,1598373
1984,NL,MON,MON02,1984-04-13,1984-09-30,81,76,1623419
1984,AL,NYA,NYC16,1984-04-10,1984-09-30,81,78,1823496
1984,NL,NYN,NYC17,1984-04-17,1984-09-26,81,75,1829481
1984,AL,OAK,OAK01,1984-04-03,1984-09-30,81,79,1353281
1984,NL,PHI,PHI12,1984-04-10,1984-09-30,81,77,2062966
1984,NL,PIT,PIT07,1984-04-17,1984-09-26,81,76,773195
1984,NL,SDN,SAN01,1984-04-03,1984-09-23,81,80,1984953
1984,AL,SEA,SEA02,1984-04-04,1984-09-30,81,81,869874
1984,NL,SFN,SFO02,1984-04-03,1984-09-26,81,77,1001551
1984,NL,SLN,STL09,1984-04-13,1984-09-23,81,79,2059347
1984,AL,TEX,ARL01,1984-04-03,1984-09-30,80,80,1102430
1984,AL,TOR,TOR01,1984-04-17,1984-09-23,81,79,2110009
1985,NL,ATL,ATL01,1985-04-12,1985-09-29,81,79,1350047
1985,AL,BAL,BAL11,1985-04-08,1985-10-06,81,80,2137434
1985,AL,BOS,BOS07,1985-04-08,1985-10-06,81,77,1786463
1985,AL,CAL,ANA01,1985-04-09,1985-09-25,79,79,2567787
1985,AL,CHA,CHI10,1985-04-19,1985-10-06,81,79,1669970
1985,NL,CHN,CHI11,1985-04-09,1985-10-03,81,81,2161534
1985,NL,CIN,CIN08,1985-04-08,1985-09-29,81,77,1839347
1985,AL,CLE,CLE07,1985-04-13,1985-10-02,81,75,655181
1985,AL,DET,DET04,1985-04-08,1985-10-03,81,79,2286610
1985,NL,HOU,HOU02,1985-04-09,1985-10-01,81,80,1184383
1985,AL,KCA,KAN06,1985-04-08,1985-10-06,82,80,2162715
1985,NL,LAN,LOS03,1985-04-12,1985-10-06,81,81,3264683
1985,AL,ML4,MIL05,1985-04-09,1985-09-29,80,80,1359995
1985,AL,MIN,MIN03,1985-04-15,1985-10-06,84,81,1652063
1985,NL,MON,MON02,1985-04-19,1985-10-03,81,78,1502494
1985,AL,NYA,NYC16,1985-04-16,1985-10-03,80,77,2214587
1985,NL,NYN,NYC17,1985-04-09,1985-10-06,81,78,2751237
1985,AL,OAK,OAK01,1985-04-12,1985-09-29,79,77,1334627
1985,NL,PHI,PHI12,1985-04-09,1985-10-06,81,78,1830350
1985,NL,PIT,PIT07,1985-04-12,1985-09-29,80,78,735900
1985,NL,SDN,SAN01,1985-04-15,1985-10-06,81,79,2210352
1985,AL,SEA,SEA02,1985-04-09,1985-09-29,83,81,1127603
1985,NL,SFN,SFO02,1985-04-09,1985-10-06,81,79,818697
1985,NL,SLN,STL09,1985-04-15,1985-10-06,81,80,2661465
1985,AL,TEX,ARL01,1985-04-12,1985-10-06,80,79,1112461
1985,AL,TOR,TOR01,1985-04-16,1985-10-06,80,78,2468925
1986,NL,ATL,ATL01,1986-04-08,1986-10-02,81,80,1387152
1986,AL,BAL,BAL11,1986-04-07,1986-10-05,79,79,1973222
1986,AL,BOS,BOS07,1986-04-14,1986-10-05,81,79,2146694
1986,AL,CAL,ANA01,1986-04-14,1986-09-28,82,81,2655459
1986,AL,CHA,CHI10,1986-04-07,1986-10-01,81,79,1424017
1986,NL,CHN,CHI11,1986-04-18,1986-10-05,80,78,1859102
1986,NL,CIN,CIN08,1986-04-07,1986-10-05,81,78,1692432
1986,AL,CLE,CLE07,1986-04-11,1986-10-05,81,79,1470977
1986,AL,DET,DET04,1986-04-07,1986-09-25,81,77,1899437
1986,NL,HOU,HOU02,1986-04-08,1986-10-05,81,81,1734266
1986,AL,KCA,KAN06,1986-04-11,1986-10-01,81,78,2320764
1986,NL,LAN,LOS03,1986-04-07,1986-10-05,81,80,3033208
1986,AL,ML4,MIL05,1986-04-14,1986-10-02,80,79,1265041
1986,AL,MIN,MIN03,1986-04-11,1986-10-05,81,81,1256566
1986,NL,MON,MON02,1986-04-15,1986-10-02,80,77,1125164
1986,AL,NYA,NYC16,1986-04-08,1986-10-01,80,80,2268186
1986,NL,NYN,NYC17,1986-04-14,1986-10-05,81,75,2762417
1986,AL,OAK,OAK01,1986-04-08,1986-10-05,83,79,1314646
1986,NL,PHI,PHI12,1986-04-11,1986-10-05,80,78,1918623
1986,NL,PIT,PIT07,1986-04-08,1986-09-28,81,80,1014629
1986,NL,SDN,SAN01,1986-04-11,1986-10-01,81,81,1805776
1986,AL,SEA,SEA02,1986-04-08,1986-09-28,82,81,1028223
1986,NL,SFN,SFO02,1986-04-15,1986-10-02,81,78,1532385
1986,NL,SLN,STL09,1986-04-08,1986-10-02,81,81,2498142
1986,AL,TEX,ARL01,1986-04-08,1986-10-05,81,79,1692021
1986,AL,TOR,TOR01,1986-04-14,1986-10-05,81,78,2455477
1987,NL,ATL,ATL01,1987-04-07,1987-09-27,81,80,1217403
1987,AL,BAL,BAL11,1987-04-06,1987-09-27,82,78,1845251
1987,AL,BOS,BOS07,1987-04-10,1987-10-04,80,79,2231649
1987,AL,CAL,ANA01,1987-04-07,1987-10-04,81,81,2696208
1987,AL,CHA,CHI10,1987-04-10,1987-10-04,81,79,1208070
1987,NL,CHN,CHI11,1987-04-07,1987-09-27,80,79,2035202
1987,NL,CIN,CIN08,1987-04-06,1987-09-29,81,80,2185205
1987,AL,CLE,CLE07,1987-04-10,1987-09-27,81,79,1076898
1987,AL,DET,DET04,1987-04-06,1987-10-04,81,80,2061830
1987,NL,HOU,HOU02,1987-04-06,1987-10-04,81,81,1920997
1987,AL,KCA,KAN06,1987-04-06,1987-10-04,81,80,2392471
1987,NL,LAN,LOS03,1987-04-09,1987-10-01,81,80,2800409
1987,AL,ML4,MIL05,1987-04-06,1987-09-27,81,80,1908784
1987,AL,MIN,MIN03,1987-04-07,1987-09-27,81,81,2082203
1987,NL,MON,MON02,1987-04-20,1987-10-04,81,81,1850324
1987,AL,NYA,NYC16,1987-04-13,1987-10-04,81,78,2427702
1987,NL,NYN,NYC17,1987-04-07,1987-09-27,81,79,3027121
1987,AL,OAK,OAK01,1987-04-10,1987-10-01,81,80,1678922
1987,NL,PHI,PHI12,1987-04-10,1987-09-30,81,79,2100110
1987,NL,PIT,PIT07,1987-04-10,1987-10-04,81,79,1161193
1987,NL,SDN,SAN01,1987-04-13,1987-10-04,81,80,1454101
1987,AL,SEA,SEA02,1987-04-10,1987-09-27,81,81,1133010
1987,NL,SFN,SFO02,1987-04-06,1987-10-04,81,79,1917863
1987,NL,SLN,STL09,1987-04-14,1987-10-04,81,78,3073131
1987,AL,TEX,ARL01,1987-04-10,1987-10-04,81,80,1763749
1987,AL,TOR,TOR01,1987-04-06,1987-09-30,81,81,2778459
1988,NL,ATL,ATL01,1988-04-05,1988-09-29,79,76,848097
1988,AL,BAL,BAL11,1988-04-04,1988-09-29,80,74,1660738
1988,AL,BOS,BOS07,1988-04-04,1988-09-28,81,79,2463339
1988,AL,CAL,ANA01,1988-04-08,1988-09-25,81,80,2340905
1988,AL,CHA,CHI10,1988-04-04,1988-09-28,81,79,1115655
1988,NL,CHN,CHI11,1988-04-15,1988-10-02,82,77,2088534
1988,NL,CIN,CIN08,1988-04-04,1988-10-02,80,80,2062528
1988,AL,CLE,CLE07,1988-04-08,1988-10-02,81,79,1421790
1988,AL,DET,DET04,1988-04-12,1988-10-02,81,79,2081102
1988,NL,HOU,HOU02,1988-04-05,1988-10-02,81,81,1933635
1988,AL,KCA,KAN06,1988-04-04,1988-10-02,80,80,2349181
1988,NL,LAN,LOS03,1988-04-04,1988-10-02,81,78,2980262
1988,AL,ML4,MIL05,1988-04-15,1988-09-28,81,80,1928238
1988,AL,MIN,MIN03,1988-04-08,1988-10-02,81,81,3029999
1988,NL,MON,MON02,1988-04-04,1988-10-02,81,81,1478659
1988,AL,NYA,NYC16,1988-04-05,1988-09-25,80,78,2633633
1988,NL,NYN,NYC17,1988-04-12,1988-10-02,80,77,3048530
1988,AL,OAK,OAK01,1988-04-04,1988-10-02,81,79,2287446
1988,NL,PHI,PHI12,1988-04-05,1988-09-28,81,78,1990042
1988,NL,PIT,PIT07,1988-04-11,1988-09-28,81,80,1865713
1988,NL,SDN,SAN01,1988-04-12,1988-09-28,81,81,1508563
1988,AL,SEA,SEA02,1988-04-12,1988-10-02,81,81,1020354
1988,NL,SFN,SFO02,1988-04-07,1988-09-28,81,79,1786482
1988,NL,SLN,STL09,1988-04-08,1988-09-25,81,81,2892089
1988,AL,TEX,ARL01,1988-04-04,1988-09-25,81,80,1582084
1988,AL,TOR,TOR01,1988-04-11,1988-10-02,81,81,2595275
1989,NL,ATL,ATL01,1989-04-07,1989-10-01,79,77,1034808
1989,AL,BAL,BAL11,1989-04-03,1989-09-24,81,78,2539245
1989,AL,BOS,BOS07,1989-04-10,1989-10-01,81,79,2512069
1989,AL,CAL,ANA01,1989-04-04,1989-10-01,81,81,2644233
1989,AL,CHA,CHI10,1989-04-14,1989-10-01,80,78,1045646
1989,NL,CHN,CHI11,1989-04-04,1989-09-24,81,81,2491932
1989,NL,CIN,CIN08,1989-04-03,1989-10-01,81,79,1979440
1989,AL,CLE,CLE07,1989-04-03,1989-09-24,81,77,1285635
1989,AL,DET,DET04,1989-04-07,1989-09-27,81,79,1543620
1989,NL,HOU,HOU02,1989-04-04,1989-09-27,82,81,1863215
1989,AL,KCA,KAN06,1989-04-03,1989-09-24,81,80,2475368
1989,NL,LAN,LOS03,1989-04-13,1989-09-27,81,81,2943833
1989,AL,ML4,MIL05,1989-04-10,1989-09-27,81,80,1974300
1989,AL,MIN,MIN03,1989-04-04,1989-09-24,81,81,2279508
1989,NL,MON,MON02,1989-04-04,1989-09-27,81,81,1789073
1989,AL,NYA,NYC16,1989-04-07,1989-10-01,81,75,2196200
1989,NL,NYN,NYC17,1989-04-03,1989-09-27,81,79,2916960
1989,AL,OAK,OAK01,1989-04-03,1989-10-01,81,81,2671641
1989,NL,PHI,PHI12,1989-04-08,1989-10-01,81,74,1861985
1989,NL,PIT,PIT07,1989-04-11,1989-10-01,81,78,1374421
1989,NL,SDN,SAN01,1989-04-03,1989-10-01,81,80,2108158
1989,AL,SEA,SEA02,1989-04-10,1989-10-01,81,81,1295433
1989,NL,SFN,SFO02,1989-04-10,1989-09-24,81,79,2080296
1989,NL,SLN,STL09,1989-04-14,1989-10-01,83,82,3099147
1989,AL,TEX,ARL01,1989-04-04,1989-09-24,81,79,2042604
1989,AL,TOR,TOR01,1989-04-14,1989-05-28,26,26,748571
1989,AL,TOR,TOR02,1989-06-05,1989-10-01,55,54,2628122
1990,NL,ATL,ATL01,1990-04-11,1990-09-23,81,76,1009748
1990,AL,BAL,BAL11,1990-04-19,1990-10-03,80,79,2420997
1990,AL,BOS,BOS07,1990-04-09,1990-10-03,81,80,2512898
1990,AL,CAL,ANA01,1990-04-09,1990-09-30,81,81,2558640
1990,AL,CHA,CHI10,1990-04-09,1990-09-30,80,79,2002359
1990,NL,CHN,CHI11,1990-04-10,1990-09-24,81,77,2243394
1990,NL,CIN,CIN08,1990-04-17,1990-10-03,81,78,2407563
1990,AL,CLE,CLE07,1990-04-19,1990-10-03,81,75,1228031
1990,AL,DET,DET04,1990-04-12,1990-09-30,81,80,1496081
1990,NL,HOU,HOU02,1990-04-09,1990-09-30,81,81,1313560
1990,AL,KCA,KAN06,1990-04-09,1990-09-26,81,78,2244536
1990,NL,LAN,LOS03,1990-04-09,1990-10-03,81,81,3002950
1990,AL,ML4,MIL05,1990-04-10,1990-10-03,81,79,1775008
1990,AL,MIN,MIN03,1990-04-20,1990-10-03,81,80,1754348
1990,NL,MON,MON02,1990-04-13,1990-10-03,81,81,1421391
1990,AL,NYA,NYC16,1990-04-12,1990-10-03,81,80,2006436
1990,NL,NYN,NYC17,1990-04-09,1990-09-30,81,77,2733555
1990,AL,OAK,OAK01,1990-04-09,1990-10-03,81,80,2903203
1990,NL,PHI,PHI12,1990-04-13,1990-10-03,81,77,1992124
1990,NL,PIT,PIT07,1990-04-13,1990-10-03,81,78,2051806
1990,NL,SDN,SAN01,1990-04-10,1990-09-23,81,79,1894172
1990,AL,SEA,SEA02,1990-04-13,1990-09-23,81,81,1509714
1990,NL,SFN,SFO02,1990-04-13,1990-10-03,81,80,2001105
1990,NL,SLN,STL09,1990-04-09,1990-09-30,81,81,2573275
1990,AL,TEX,ARL01,1990-04-09,1990-09-30,82,81,2057917
1990,AL,TOR,TOR02,1990-04-10,1990-09-23,81,81,3884384
1991,NL,ATL,ATL01,1991-04-10,1991-10-06,81,78,2140217
1991,AL,BAL,BAL11,1991-04-08,1991-10-06,81,79,2551102
1991,AL,BOS,BOS07,1991-04-11,1991-10-06,81,80,2562356
1991,AL,CAL,ANA01,1991-04-15,1991-10-06,81,81,2416146
1991,AL,CHA,CHI12,1991-04-18,1991-10-03,81,80,2938154
1991,NL,CHN,CHI11,1991-04-09,1991-10-06,83,81,2311520
1991,NL,CIN,CIN08,1991-04-08,1991-10-02,81,80,2372377
1991,AL,CLE,CLE07,1991-04-16,1991-10-03,82,79,1051863
1991,AL,DET,DET04,1991-04-08,1991-09-30,81,80,1659472
1991,NL,HOU,HOU02,1991-04-12,1991-09-29,81,81,1196152
1991,AL,KCA,KAN06,1991-04-08,1991-10-02,81,80,2161527
1991,NL,LAN,LOS03,1991-04-12,1991-10-02,81,81,3346630
1991,AL,ML4,MIL05,1991-04-15,1991-09-30,80,79,1478814
1991,AL,MIN,MIN03,1991-04-12,1991-10-06,81,81,2293842
1991,NL,MON,MON02,1991-04-15,1991-09-08,68,67,978045
1991,AL,NYA,NYC16,1991-04-15,1991-10-06,81,78,1863729
1991,NL,NYN,NYC17,1991-04-08,1991-09-29,82,79,2284544
1991,AL,OAK,OAK01,1991-04-09,1991-09-29,81,81,2713193
1991,NL,PHI,PHI12,1991-04-12,1991-10-06,83,83,2049958
1991,NL,PIT,PIT07,1991-04-08,1991-10-06,84,83,2073028
1991,NL,SDN,SAN01,1991-04-09,1991-10-06,81,81,1803929
1991,AL,SEA,SEA02,1991-04-09,1991-10-06,81,81,2109966
1991,NL,SFN,SFO02,1991-04-15,1991-10-06,81,81,1737489
1991,NL,SLN,STL09,1991-04-19,1991-10-02,84,82,2449537
1991,AL,TEX,ARL01,1991-04-08,1991-10-06,81,79,2297718
1991,AL,TOR,TOR02,1991-04-08,1991-10-02,81,81,4001526
1992,NL,ATL,ATL01,1992-04-09,1992-10-04,81,80,3077400
1992,AL,BAL,BAL12,1992-04-06,1992-09-28,81,80,3569534
1992,AL,BOS,BOS07,1992-04-13,1992-10-04,81,78,2469489
1992,AL,CAL,ANA01,1992-04-07,1992-10-04,81,81,2065434
1992,AL,CHA,CHI12,1992-04-13,1992-09-27,82,81,2681156
1992,NL,CHN,CHI11,1992-04-10,1992-10-04,81,80,2126720
1992,NL,CIN,CIN08,1992-04-06,1992-10-04,81,80,2315946
1992,AL,CLE,CLE07,1992-04-11,1992-10-04,81,78,1224274
1992,AL,DET,DET04,1992-04-06,1992-09-30,80,78,1423963
1992,NL,HOU,HOU02,1992-04-07,1992-10-04,81,81,1211348
1992,AL,KCA,KAN06,1992-04-13,1992-10-04,81,79,1867689
1992,NL,LAN,LOS03,1992-04-06,1992-09-27,81,77,2473366
1992,AL,ML4,MIL05,1992-04-06,1992-09-27,81,79,1857351
1992,AL,MIN,MIN03,1992-04-10,1992-10-01,81,81,2482188
1992,NL,MON,MON02,1992-04-13,1992-09-27,81,80,1731566
1992,AL,NYA,NYC16,1992-04-07,1992-09-27,81,80,1748737
1992,NL,NYN,NYC17,1992-04-10,1992-10-04,81,76,1779534
1992,AL,OAK,OAK01,1992-04-06,1992-10-04,81,81,2494160
1992,NL,PHI,PHI12,1992-04-07,1992-09-27,81,78,1927448
1992,NL,PIT,PIT07,1992-04-06,1992-09-27,81,81,1834523
1992,NL,SDN,SAN01,1992-04-09,1992-09-27,81,81,1721406
1992,AL,SEA,SEA02,1992-04-06,1992-10-04,81,81,1651367
1992,NL,SFN,SFO02,1992-04-14,1992-09-27,81,79,1561218
1992,NL,SLN,STL09,1992-04-06,1992-10-04,81,80,2418483
1992,AL,TEX,ARL01,1992-04-13,1992-09-27,81,80,2198231
1992,AL,TOR,TOR02,1992-04-10,1992-10-04,81,81,4028318
1993,NL,ATL,ATL01,1993-04-08,1993-10-03,81,81,3879508
1993,AL,BAL,BAL12,1993-04-05,1993-10-03,81,80,3643768
1993,AL,BOS,BOS07,1993-04-13,1993-10-03,81,80,2422054
1993,AL,CAL,ANA01,1993-04-06,1993-09-23,81,81,2063049
1993,AL,CHA,CHI12,1993-04-09,1993-09-30,81,79,2581061
1993,NL,CHN,CHI11,1993-04-05,1993-09-22,82,80,2643428
1993,NL,CIN,CIN08,1993-04-05,1993-10-03,81,79,2454428
1993,AL,CLE,CLE07,1993-04-05,1993-10-03,81,80,2177908
1993,NL,COL,DEN01,1993-04-09,1993-09-26,81,79,4483203
1993,AL,DET,DET04,1993-04-13,1993-09-22,81,81,1971401
1993,NL,FLO,MIA01,1993-04-05,1993-10-03,81,80,3066756
1993,NL,HOU,HOU02,1993-04-05,1993-09-23,81,81,2081506
1993,AL,KCA,KAN06,1993-04-05,1993-09-29,81,80,1941889
1993,NL,LAN,LOS03,1993-04-13,1993-10-03,81,81,3164720
1993,AL,ML4,MIL05,1993-04-12,1993-09-29,81,78,1695077
1993,AL,MIN,MIN03,1993-04-06,1993-10-03,81,81,2054523
1993,NL,MON,MON02,1993-04-13,1993-10-03,81,81,1641438
1993,AL,NYA,NYC16,1993-04-12,1993-10-03,81,80,2416837
1993,NL,NYN,NYC17,1993-04-05,1993-09-30,81,79,1873115
1993,AL,OAK,OAK01,1993-04-05,1993-10-03,81,79,2029063
1993,NL,PHI,PHI12,1993-04-09,1993-09-26,81,80,3137512
1993,NL,PIT,PIT07,1993-04-06,1993-09-30,81,79,1652922
1993,NL,SDN,SAN01,1993-04-12,1993-10-03,81,80,1375432
1993,AL,SEA,SEA02,1993-04-06,1993-09-26,81,81,2052425
1993,NL,SFN,SFO02,1993-04-12,1993-09-29,81,81,2604635
1993,NL,SLN,STL09,1993-04-06,1993-10-03,81,81,2840533
1993,AL,TEX,ARL01,1993-04-09,1993-10-03,81,79,2252616
1993,AL,TOR,TOR02,1993-04-09,1993-09-26,81,81,4057747
1994,NL,ATL,ATL01,1994-04-12,1994-07-31,55,54,2534240
1994,AL,BAL,BAL12,1994-04-04,1994-07-31,55,54,2535359
1994,AL,BOS,BOS07,1994-04-04,1994-08-07,64,61,1775541
1994,AL,CAL,ANA01,1994-04-11,1994-08-10,63,63,1512622
1994,AL,CHA,CHI12,1994-04-08,1994-07-31,53,53,1697448
1994,NL,CHN,CHI11,1994-04-04,1994-08-10,59,58,1845278
1994,NL,CIN,CIN08,1994-04-03,1994-08-11,60,60,1897591
1994,AL,CLE,CLE08,1994-04-04,1994-08-04,51,51,1995474
1994,NL,COL,DEN01,1994-04-04,1994-08-11,57,56,3281464
1994,AL,DET,DET04,1994-04-11,1994-08-11,58,57,1184783
1994,NL,FLO,MIA01,1994-04-12,1994-08-11,59,59,1942377
1994,NL,HOU,HOU02,1994-04-04,1994-08-11,59,59,1560970
1994,AL,KCA,KAN06,1994-04-08,1994-08-07,59,57,1400581
1994,NL,LAN,LOS03,1994-04-05,1994-08-04,55,55,2280140
1994,AL,ML4,MIL05,1994-04-05,1994-08-07,56,56,1268398
1994,AL,MIN,MIN03,1994-04-05,1994-08-10,59,59,1398565
1994,NL,MON,MON02,1994-04-08,1994-08-04,52,52,1276250
1994,AL,NYA,NYC16,1994-04-04,1994-08-11,57,57,1681507
1994,NL,NYN,NYC17,1994-04-11,1994-08-07,53,52,1152161
1994,AL,OAK,OAK01,1994-04-11,1994-08-11,56,56,1240920
1994,NL,PHI,PHI12,1994-04-11,1994-08-11,60,58,2289963
