yearID,lgID,teamID,franchID,divID,Rank,Ghome,DivWin,WCWin,LgWin,WSWin,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro
1943,NL,PHI,PHI,,7,78,,,N,N,Philadelphia Blue Jays,Shibe Park,466975,95,99,PHI,PHI,PHI
1943,NL,PIT,PIT,,4,78,,,N,N,Pittsburgh Pirates,Forbes Field,498740,104,103,PIT,PIT,PIT
1943,AL,SLA,BAL,,6,77,,,N,N,St. Louis Browns,Sportsman's Park IV,214392,104,102,SLB,SLA,SLA
1943,NL,SLN,STL,,1,81,,,Y,N,St. Louis Cardinals,Sportsman's Park IV,517135,106,101,STL,SLN,SLN
1943,AL,WS1,MIN,,2,76,,,N,N,Washington Senators,Griffith Stadium I,574694,96,97,WSH,WS1,WS1
1944,AL,BOS,BOS,,4,78,,,N,N,Boston Red Sox,Fenway Park II,506975,99,100,BOS,BOS,BOS
1944,NL,BRO,LAD,,7,77,,,N,N,Brooklyn Dodgers,Ebbets Field,605905,98,98,BRO,BRO,BRO
1944,NL,BSN,ATL,,6,78,,,N,N,Boston Braves,Braves Field,208691,104,106,BSN,BSN,BSN
1944,AL,CHA,CHW,,7,77,,,N,N,Chicago White Sox,Comiskey Park,563539,98,99,CHW,CHA,CHA
1944,NL,CHN,CHC,,4,78,,,N,N,Chicago Cubs,Wrigley Field,640110,99,97,CHC,CHN,CHN
1944,NL,CIN,CIN,,3,78,,,N,N,Cincinnati Reds,Crosley Field,409567,96,97,CIN,CIN,CIN
1944,AL,CLE,CLE,,5,78,,,N,N,Cleveland Indians,League Park II/Cleveland Stadium,475272,96,96,CLE,CLE,CLE
1944,AL,DET,DET,,2,78,,,N,N,Detroit Tigers,Briggs Stadium,923176,105,103,DET,DET,DET
1944,NL,NY1,SFG,,5,75,,,N,N,New York Giants,Polo Grounds IV,674483,99,101,NYG,NY1,NY1
1944,AL,NYA,NYY,,3,78,,,N,N,New York Yankees,Yankee Stadium I,789995,104,102,NYY,NYA,NYA
1944,AL,PHA,OAK,,5,76,,,N,N,Philadelphia Athletics,Shibe Park,505322,97,101,PHA,PHA,PHA
1944,NL,PHI,PHI,,8,79,,,N,N,Philadelphia Blue Jays,Shibe Park,369586,96,99,PHI,PHI,PHI
1944,NL,PIT,PIT,,2,81,,,N,N,Pittsburgh Pirates,Forbes Field,604278,105,103,PIT,PIT,PIT
1944,AL,SLA,BAL,,1,77,,,Y,N,St. Louis Browns,Sportsman's Park IV,508644,107,107,SLB,SLA,SLA
1944,NL,SLN,STL,,1,77,,,Y,Y,St. Louis Cardinals,Sportsman's Park IV,461968,103,99,STL,SLN,SLN
1944,AL,WS1,MIN,,8,77,,,N,N,Washington Senators,Griffith Stadium I,525235,95,95,WSH,WS1,WS1
1945,AL,BOS,BOS,,7,78,,,N,N,Boston Red Sox,Fenway Park II,603794,103,101,BOS,BOS,BOS
1945,NL,BRO,LAD,,3,78,,,N,N,Brooklyn Dodgers,Ebbets Field,1059220,99,99,BRO,BRO,BRO
1945,NL,BSN,ATL,,6,75,,,N,N,Boston Braves,Braves Field,374178,100,101,BSN,BSN,BSN
1945,AL,CHA,CHW,,6,74,,,N,N,Chicago White Sox,Comiskey Park,657981,97,98,CHW,CHA,CHA
1945,NL,CHN,CHC,,1,76,,,Y,N,Chicago Cubs,Wrigley Field,1036386,98,96,CHC,CHN,CHN
1945,NL,CIN,CIN,,7,77,,,N,N,Cincinnati Reds,Crosley Field,290070,98,99,CIN,CIN,CIN
1945,AL,CLE,CLE,,5,77,,,N,N,Cleveland Indians,League Park II/Cleveland Stadium,558182,95,96,CLE,CLE,CLE
1945,AL,DET,DET,,1,76,,,Y,Y,Detroit Tigers,Briggs Stadium,1280341,107,105,DET,DET,DET
1945,NL,NY1,SFG,,5,78,,,N,N,New York Giants,Polo Grounds IV,1016468,101,102,NYG,NY1,NY1
1945,AL,NYA,NYY,,4,76,,,N,N,New York Yankees,Yankee Stadium I,881845,105,103,NYY,NYA,NYA
1945,AL,PHA,OAK,,8,77,,,N,N,Philadelphia Athletics,Shibe Park,462631,98,101,PHA,PHA,PHA
1945,NL,PHI,PHI,,8,77,,,N,N,Philadelphia Phillies,Shibe Park,285057,96,100,PHI,PHI,PHI
1945,NL,PIT,PIT,,4,79,,,N,N,Pittsburgh Pirates,Forbes Field,604694,104,104,PIT,PIT,PIT
1945,AL,SLA,BAL,,3,76,,,N,N,St. Louis Browns,Sportsman's Park IV,482986,106,106,SLB,SLA,SLA
1945,NL,SLN,STL,,2,78,,,N,N,St. Louis Cardinals,Sportsman's Park IV,594630,103,99,STL,SLN,SLN
1945,AL,WS1,MIN,,2,78,,,N,N,Washington Senators,Griffith Stadium I,652660,91,92,WSH,WS1,WS1
1946,AL,BOS,BOS,,1,78,,,Y,N,Boston Red Sox,Fenway Park II,1416944,106,105,BOS,BOS,BOS
1946,NL,BRO,LAD,,2,79,,,N,N,Brooklyn Dodgers,Ebbets Field,1796824,101,99,BRO,BRO,BRO
1946,NL,BSN,ATL,,4,77,,,N,N,Boston Braves,Braves Field,969673,101,101,BSN,BSN,BSN
1946,AL,CHA,CHW,,5,79,,,N,N,Chicago White Sox,Comiskey Park,983403,96,97,CHW,CHA,CHA
1946,NL,CHN,CHC,,3,77,,,N,N,Chicago Cubs,Wrigley Field,1342970,98,97,CHC,CHN,CHN
1946,NL,CIN,CIN,,6,77,,,N,N,Cincinnati Reds,Crosley Field,715751,97,99,CIN,CIN,CIN
1946,AL,CLE,CLE,,6,77,,,N,N,Cleveland Indians,League Park II/Cleveland Stadium,1057289,93,94,CLE,CLE,CLE
1946,AL,DET,DET,,2,79,,,N,N,Detroit Tigers,Briggs Stadium,1722590,107,105,DET,DET,DET
1946,NL,NY1,SFG,,8,77,,,N,N,New York Giants,Polo Grounds IV,1219873,100,101,NYG,NY1,NY1
1946,AL,NYA,NYY,,3,77,,,N,N,New York Yankees,Yankee Stadium I,2265512,101,98,NYY,NYA,NYA
1946,AL,PHA,OAK,,8,78,,,N,N,Philadelphia Athletics,Shibe Park,621793,98,100,PHA,PHA,PHA
1946,NL,PHI,PHI,,5,78,,,N,N,Philadelphia Phillies,Shibe Park,1045247,97,100,PHI,PHI,PHI
1946,NL,PIT,PIT,,7,78,,,N,N,Pittsburgh Pirates,Forbes Field,749962,103,104,PIT,PIT,PIT
1946,AL,SLA,BAL,,7,77,,,N,N,St. Louis Browns,Sportsman's Park IV,526435,106,107,SLB,SLA,SLA
1946,NL,SLN,STL,,1,78,,,Y,Y,St. Louis Cardinals,Sportsman's Park IV,1061807,104,101,STL,SLN,SLN
1946,AL,WS1,MIN,,4,76,,,N,N,Washington Senators,Griffith Stadium I,1027216,94,95,WSH,WS1,WS1
1947,AL,BOS,BOS,,3,81,,,N,N,Boston Red Sox,Fenway Park II,1427315,107,105,BOS,BOS,BOS
1947,NL,BRO,LAD,,1,78,,,Y,N,Brooklyn Dodgers,Ebbets Field,1807526,104,101,BRO,BRO,BRO
1947,NL,BSN,ATL,,3,77,,,N,N,Boston Braves,Braves Field,1277361,98,97,BSN,BSN,BSN
1947,AL,CHA,CHW,,6,75,,,N,N,Chicago White Sox,Comiskey Park,876948,96,98,CHW,CHA,CHA
1947,NL,CHN,CHC,,6,79,,,N,N,Chicago Cubs,Wrigley Field,1364039,96,97,CHC,CHN,CHN
1947,NL,CIN,CIN,,5,77,,,N,N,Cincinnati Reds,Crosley Field,899975,100,102,CIN,CIN,CIN
1947,AL,CLE,CLE,,4,78,,,N,N,Cleveland Indians,Cleveland Stadium,1521978,98,94,CLE,CLE,CLE
1947,AL,DET,DET,,2,80,,,N,N,Detroit Tigers,Briggs Stadium,1398093,104,103,DET,DET,DET
1947,NL,NY1,SFG,,4,76,,,N,N,New York Giants,Polo Grounds IV,1600793,101,100,NYG,NY1,NY1
1947,AL,NYA,NYY,,1,77,,,Y,Y,New York Yankees,Yankee Stadium I,2178937,99,95,NYY,NYA,NYA
1947,AL,PHA,OAK,,5,78,,,N,N,Philadelphia Athletics,Shibe Park,911566,102,103,PHA,PHA,PHA
1947,NL,PHI,PHI,,7,77,,,N,N,Philadelphia Phillies,Shibe Park,907332,96,98,PHI,PHI,PHI
1947,NL,PIT,PIT,,7,79,,,N,N,Pittsburgh Pirates,Forbes Field,1283531,103,104,PIT,PIT,PIT
1947,AL,SLA,BAL,,8,77,,,N,N,St. Louis Browns,Sportsman's Park IV,320474,102,105,SLB,SLA,SLA
1947,NL,SLN,STL,,2,77,,,N,N,St. Louis Cardinals,Sportsman's Park IV,1247913,104,101,STL,SLN,SLN
1947,AL,WS1,MIN,,7,77,,,N,N,Washington Senators,Griffith Stadium I,850758,97,100,WSH,WS1,WS1
1948,AL,BOS,BOS,,2,78,,,N,N,Boston Red Sox,Fenway Park II,1558798,105,102,BOS,BOS,BOS
1948,NL,BRO,LAD,,3,78,,,N,N,Brooklyn Dodgers,Ebbets Field,1398967,104,101,BRO,BRO,BRO
1948,NL,BSN,ATL,,1,76,,,Y,N,Boston Braves,Braves Field,1455439,99,98,BSN,BSN,BSN
1948,AL,CHA,CHW,,8,76,,,N,N,Chicago White Sox,Comiskey Park,777844,96,99,CHW,CHA,CHA
1948,NL,CHN,CHC,,8,78,,,N,N,Chicago Cubs,Wrigley Field,1237792,95,98,CHC,CHN,CHN
1948,NL,CIN,CIN,,7,77,,,N,N,Cincinnati Reds,Crosley Field,823386,97,99,CIN,CIN,CIN
1948,AL,CLE,CLE,,1,79,,,Y,Y,Cleveland Indians,Cleveland Stadium,2620627,97,95,CLE,CLE,CLE
1948,AL,DET,DET,,5,77,,,N,N,Detroit Tigers,Briggs Stadium,1743035,103,102,DET,DET,DET
1948,NL,NY1,SFG,,5,77,,,N,N,New York Giants,Polo Grounds IV,1459269,101,100,NYG,NY1,NY1
1948,AL,NYA,NYY,,3,77,,,N,N,New York Yankees,Yankee Stadium I,2373901,99,95,NYY,NYA,NYA
1948,AL,PHA,OAK,,4,77,,,N,N,Philadelphia Athletics,Shibe Park,945076,101,101,PHA,PHA,PHA
1948,NL,PHI,PHI,,6,76,,,N,N,Philadelphia Phillies,Shibe Park,767429,98,99,PHI,PHI,PHI
1948,NL,PIT,PIT,,4,80,,,N,N,Pittsburgh Pirates,Forbes Field,1517021,102,103,PIT,PIT,PIT
1948,AL,SLA,BAL,,6,76,,,N,N,St. Louis Browns,Sportsman's Park IV,335564,103,106,SLB,SLA,SLA
1948,NL,SLN,STL,,2,77,,,N,N,St. Louis Cardinals,Sportsman's Park IV,1111440,106,103,STL,SLN,SLN
1948,AL,WS1,MIN,,7,78,,,N,N,Washington Senators,Griffith Stadium I,795254,97,101,WSH,WS1,WS1
1949,AL,BOS,BOS,,2,77,,,N,N,Boston Red Sox,Fenway Park II,1596650,108,104,BOS,BOS,BOS
1949,NL,BRO,LAD,,1,78,,,Y,N,Brooklyn Dodgers,Ebbets Field,1633747,105,102,BRO,BRO,BRO
1949,NL,BSN,ATL,,4,77,,,N,N,Boston Braves,Braves Field,1081795,95,94,BSN,BSN,BSN
1949,AL,CHA,CHW,,6,77,,,N,N,Chicago White Sox,Comiskey Park,937151,96,99,CHW,CHA,CHA
1949,NL,CHN,CHC,,8,77,,,N,N,Chicago Cubs,Wrigley Field,1143139,97,99,CHC,CHN,CHN
1949,NL,CIN,CIN,,7,78,,,N,N,Cincinnati Reds,Crosley Field,707782,101,104,CIN,CIN,CIN
1949,AL,CLE,CLE,,3,77,,,N,N,Cleveland Indians,Cleveland Stadium,2233771,98,95,CLE,CLE,CLE
1949,AL,DET,DET,,4,78,,,N,N,Detroit Tigers,Briggs Stadium,1821204,101,99,DET,DET,DET
1949,NL,NY1,SFG,,5,79,,,N,N,New York Giants,Polo Grounds IV,1218446,101,99,NYG,NY1,NY1
1949,AL,NYA,NYY,,1,78,,,Y,Y,New York Yankees,Yankee Stadium I,2283676,100,96,NYY,NYA,NYA
1949,AL,PHA,OAK,,5,77,,,N,N,Philadelphia Athletics,Shibe Park,816514,97,98,PHA,PHA,PHA
1949,NL,PHI,PHI,,3,77,,,N,N,Philadelphia Phillies,Shibe Park,819698,97,97,PHI,PHI,PHI
1949,NL,PIT,PIT,,6,77,,,N,N,Pittsburgh Pirates,Forbes Field,1449435,102,104,PIT,PIT,PIT
1949,AL,SLA,BAL,,7,77,,,N,N,St. Louis Browns,Sportsman's Park IV,270936,105,109,SLB,SLA,SLA
1949,NL,SLN,STL,,2,79,,,N,N,St. Louis Cardinals,Sportsman's Park IV,1430676,104,103,STL,SLN,SLN
1949,AL,WS1,MIN,,8,77,,,N,N,Washington Senators,Griffith Stadium I,770745,98,101,WSH,WS1,WS1
1950,AL,BOS,BOS,,3,77,,,N,N,Boston Red Sox,Fenway Park II,1344080,111,108,BOS,BOS,BOS
1950,NL,BRO,LAD,,2,78,,,N,N,Brooklyn Dodgers,Ebbets Field,1185896,103,99,BRO,BRO,BRO
1950,NL,BSN,ATL,,4,79,,,N,N,Boston Braves,Braves Field,944391,94,93,BSN,BSN,BSN
1950,AL,CHA,CHW,,6,79,,,N,N,Chicago White Sox,Comiskey Park,781330,97,98,CHW,CHA,CHA
1950,NL,CHN,CHC,,7,78,,,N,N,Chicago Cubs,Wrigley Field,1165944,99,102,CHC,CHN,CHN
1950,NL,CIN,CIN,,6,76,,,N,N,Cincinnati Reds,Crosley Field,538794,100,102,CIN,CIN,CIN
1950,AL,CLE,CLE,,4,77,,,N,N,Cleveland Indians,Cleveland Stadium,1727464,97,94,CLE,CLE,CLE
1950,AL,DET,DET,,2,81,,,N,N,Detroit Tigers,Briggs Stadium,1951474,103,102,DET,DET,DET
1950,NL,NY1,SFG,,3,76,,,N,N,New York Giants,Polo Grounds IV,1008878,101,99,NYG,NY1,NY1
1950,AL,NYA,NYY,,1,77,,,Y,Y,New York Yankees,Yankee Stadium I,2081380,97,94,NYY,NYA,NYA
1950,AL,PHA,OAK,,8,77,,,N,N,Philadelphia Athletics,Shibe Park,309805,98,99,PHA,PHA,PHA
1950,NL,PHI,PHI,,1,78,,,Y,N,Philadelphia Phillies,Shibe Park,1217035,98,97,PHI,PHI,PHI
1950,NL,PIT,PIT,,8,77,,,N,N,Pittsburgh Pirates,Forbes Field,1166267,103,106,PIT,PIT,PIT
1950,AL,SLA,BAL,,7,74,,,N,N,St. Louis Browns,Sportsman's Park IV,247131,104,108,SLB,SLA,SLA
1950,NL,SLN,STL,,5,76,,,N,N,St. Louis Cardinals,Sportsman's Park IV,1093411,104,103,STL,SLN,SLN
1950,AL,WS1,MIN,,5,78,,,N,N,Washington Senators,Griffith Stadium I,699697,95,98,WSH,WS1,WS1
1951,AL,BOS,BOS,,3,75,,,N,N,Boston Red Sox,Fenway Park II,1312282,110,109,BOS,BOS,BOS
1951,NL,BRO,LAD,,2,78,,,N,N,Brooklyn Dodgers,Ebbets Field,1282628,102,99,BRO,BRO,BRO
1951,NL,BSN,ATL,,4,78,,,N,N,Boston Braves,Braves Field,487475,93,93,BSN,BSN,BSN
1951,AL,CHA,CHW,,4,78,,,N,N,Chicago White Sox,Comiskey Park,1328234,98,98,CHW,CHA,CHA
1951,NL,CHN,CHC,,8,77,,,N,N,Chicago Cubs,Wrigley Field,894415,102,104,CHC,CHN,CHN
1951,NL,CIN,CIN,,6,77,,,N,N,Cincinnati Reds,Crosley Field,588268,101,103,CIN,CIN,CIN
1951,AL,CLE,CLE,,2,77,,,N,N,Cleveland Indians,Cleveland Stadium,1704984,95,92,CLE,CLE,CLE
1951,AL,DET,DET,,5,77,,,N,N,Detroit Tigers,Briggs Stadium,1132641,100,101,DET,DET,DET
1951,NL,NY1,SFG,,1,78,,,Y,N,New York Giants,Polo Grounds IV,1059539,101,99,NYG,NY1,NY1
1951,AL,NYA,NYY,,1,78,,,Y,Y,New York Yankees,Yankee Stadium I,1950107,97,93,NYY,NYA,NYA
1951,AL,PHA,OAK,,6,79,,,N,N,Philadelphia Athletics,Shibe Park,465469,101,103,PHA,PHA,PHA
1951,NL,PHI,PHI,,5,77,,,N,N,Philadelphia Phillies,Shibe Park,937658,99,97,PHI,PHI,PHI
1951,NL,PIT,PIT,,7,78,,,N,N,Pittsburgh Pirates,Forbes Field,980590,102,106,PIT,PIT,PIT
1951,AL,SLA,BAL,,8,77,,,N,N,St. Louis Browns,Sportsman's Park IV,293790,103,107,SLB,SLA,SLA
1951,NL,SLN,STL,,3,79,,,N,N,St. Louis Cardinals,Sportsman's Park IV,1013429,100,100,STL,SLN,SLN
1951,AL,WS1,MIN,,7,76,,,N,N,Washington Senators,Griffith Stadium I,695167,98,100,WSH,WS1,WS1
1952,AL,BOS,BOS,,6,77,,,N,N,Boston Red Sox,Fenway Park II,1115750,108,107,BOS,BOS,BOS
1952,NL,BRO,LAD,,1,80,,,Y,N,Brooklyn Dodgers,Ebbets Field,1088704,102,98,BRO,BRO,BRO
1952,NL,BSN,ATL,,7,77,,,N,N,Boston Braves,Braves Field,281278,97,98,BSN,BSN,BSN
1952,AL,CHA,CHW,,3,79,,,N,N,Chicago White Sox,Comiskey Park,1231675,101,99,CHW,CHA,CHA
1952,NL,CHN,CHC,,5,77,,,N,N,Chicago Cubs,Wrigley Field,1024826,101,103,CHC,CHN,CHN
1952,NL,CIN,CIN,,6,77,,,N,N,Cincinnati Reds,Crosley Field,604197,99,100,CIN,CIN,CIN
1952,AL,CLE,CLE,,2,77,,,N,N,Cleveland Indians,Cleveland Stadium,1444607,94,91,CLE,CLE,CLE
1952,AL,DET,DET,,8,77,,,N,N,Detroit Tigers,Briggs Stadium,1026846,100,103,DET,DET,DET
1952,NL,NY1,SFG,,2,77,,,N,N,New York Giants,Polo Grounds IV,984940,101,99,NYG,NY1,NY1
1952,AL,NYA,NYY,,1,77,,,Y,Y,New York Yankees,Yankee Stadium I,1629665,95,91,NYY,NYA,NYA
1952,AL,PHA,OAK,,4,78,,,N,N,Philadelphia Athletics,Shibe Park,627100,106,108,PHA,PHA,PHA
1952,NL,PHI,PHI,,4,76,,,N,N,Philadelphia Phillies,Shibe Park,755417,99,98,PHI,PHI,PHI
1952,NL,PIT,PIT,,8,77,,,N,N,Pittsburgh Pirates,Forbes Field,686673,102,107,PIT,PIT,PIT
1952,AL,SLA,BAL,,7,78,,,N,N,St. Louis Browns,Sportsman's Park IV,518796,103,106,SLB,SLA,SLA
1952,NL,SLN,STL,,3,77,,,N,N,St. Louis Cardinals,Sportsman's Park IV,913113,100,99,STL,SLN,SLN
1952,AL,WS1,MIN,,5,78,,,N,N,Washington Senators,Griffith Stadium I,699457,97,97,WSH,WS1,WS1
1953,AL,BOS,BOS,,4,76,,,N,N,Boston Red Sox,Fenway Park II,1026133,105,105,BOS,BOS,BOS
1953,NL,BRO,LAD,,1,78,,,Y,N,Brooklyn Dodgers,Ebbets Field,1163419,103,100,BRO,BRO,BRO
1953,AL,CHA,CHW,,3,78,,,N,N,Chicago White Sox,Comiskey Park,1191353,103,101,CHW,CHA,CHA
1953,NL,CHN,CHC,,7,77,,,N,N,Chicago Cubs,Wrigley Field,763658,102,103,CHC,CHN,CHN
1953,NL,CIN,CIN,,6,78,,,N,N,Cincinnati Reds,Crosley Field,548086,100,101,CIN,CIN,CIN
1953,AL,CLE,CLE,,2,78,,,N,N,Cleveland Indians,Cleveland Stadium,1069176,98,94,CLE,CLE,CLE
1953,AL,DET,DET,,6,79,,,N,N,Detroit Tigers,Briggs Stadium,884658,98,102,DET,DET,DET
1953,NL,ML1,ATL,,2,79,,,N,N,Milwaukee Braves,County Stadium,1826397,94,92,MLN,MLN,MLN
1953,NL,NY1,SFG,,5,77,,,N,N,New York Giants,Polo Grounds IV,811518,103,101,NYG,NY1,NY1
1953,AL,NYA,NYY,,1,77,,,Y,Y,New York Yankees,Yankee Stadium I,1537811,97,93,NYY,NYA,NYA
1953,AL,PHA,OAK,,7,78,,,N,N,Philadelphia Athletics,Connie Mack Stadium,362113,104,107,PHA,PHA,PHA
1953,NL,PHI,PHI,,3,78,,,N,N,Philadelphia Phillies,Connie Mack Stadium,853644,99,98,PHI,PHI,PHI
1953,NL,PIT,PIT,,8,77,,,N,N,Pittsburgh Pirates,Forbes Field,572757,99,104,PIT,PIT,PIT
1953,AL,SLA,BAL,,8,77,,,N,N,St. Louis Browns,Sportsman's Park IV,297238,102,106,SLB,SLA,SLA
1953,NL,SLN,STL,,3,78,,,N,N,St. Louis Cardinals,Sportsman's Park IV,880242,100,99,STL,SLN,SLN
1953,AL,WS1,MIN,,5,75,,,N,N,Washington Senators,Griffith Stadium I,595594,98,98,WSH,WS1,WS1
1954,AL,BAL,BAL,,7,77,,,N,N,Baltimore Orioles,Memorial Stadium,1060910,92,96,BAL,BAL,BAL
1954,AL,BOS,BOS,,4,79,,,N,N,Boston Red Sox,Fenway Park II,931127,111,110,BOS,BOS,BOS
1954,NL,BRO,LAD,,2,77,,,N,N,Brooklyn Dodgers,Ebbets Field,1020531,104,101,BRO,BRO,BRO
1954,AL,CHA,CHW,,3,78,,,N,N,Chicago White Sox,Comiskey Park,1231629,103,100,CHW,CHA,CHA
1954,NL,CHN,CHC,,7,77,,,N,N,Chicago Cubs,Wrigley Field,748183,101,103,CHC,CHN,CHN
1954,NL,CIN,CIN,,5,77,,,N,N,Cincinnati Redlegs,Crosley Field,704167,102,103,CIN,CIN,CIN
1954,AL,CLE,CLE,,1,77,,,Y,N,Cleveland Indians,Cleveland Stadium,1335472,102,98,CLE,CLE,CLE
1954,AL,DET,DET,,5,77,,,N,N,Detroit Tigers,Briggs Stadium,1079847,99,100,DET,DET,DET
1954,NL,ML1,ATL,,3,77,,,N,N,Milwaukee Braves,County Stadium,2131388,94,92,MLN,MLN,MLN
1954,NL,NY1,SFG,,1,76,,,Y,Y,New York Giants,Polo Grounds IV,1155067,101,100,NYG,NY1,NY1
1954,AL,NYA,NYY,,2,78,,,N,N,New York Yankees,Yankee Stadium I,1475171,97,93,NYY,NYA,NYA
1954,AL,PHA,OAK,,8,77,,,N,N,Philadelphia Athletics,Connie Mack Stadium,304666,100,105,PHA,PHA,PHA
1954,NL,PHI,PHI,,4,78,,,N,N,Philadelphia Phillies,Connie Mack Stadium,738991,100,99,PHI,PHI,PHI
1954,NL,PIT,PIT,,8,77,,,N,N,Pittsburgh Pirates,Forbes Field,475494,98,102,PIT,PIT,PIT
1954,NL,SLN,STL,,6,77,,,N,N,St. Louis Cardinals,Sportsman's Park IV,1039698,100,101,STL,SLN,SLN
1954,AL,WS1,MIN,,6,78,,,N,N,Washington Senators,Griffith Stadium I,503542,94,96,WSH,WS1,WS1
1955,AL,BAL,BAL,,7,79,,,N,N,Baltimore Orioles,Memorial Stadium,852039,92,96,BAL,BAL,BAL
1955,AL,BOS,BOS,,4,78,,,N,N,Boston Red Sox,Fenway Park II,1203200,110,109,BOS,BOS,BOS
1955,NL,BRO,LAD,,1,77,,,Y,Y,Brooklyn Dodgers,Ebbets Field,1033589,104,101,BRO,BRO,BRO
1955,AL,CHA,CHW,,3,77,,,N,N,Chicago White Sox,Comiskey Park,1175684,103,99,CHW,CHA,CHA
1955,NL,CHN,CHC,,6,77,,,N,N,Chicago Cubs,Wrigley Field,875800,100,102,CHC,CHN,CHN
1955,NL,CIN,CIN,,5,77,,,N,N,Cincinnati Redlegs,Crosley Field,693662,105,104,CIN,CIN,CIN
1955,AL,CLE,CLE,,2,77,,,N,N,Cleveland Indians,Cleveland Stadium,1221780,104,101,CLE,CLE,CLE
1955,AL,DET,DET,,5,77,,,N,N,Detroit Tigers,Briggs Stadium,1181838,98,98,DET,DET,DET
1955,AL,KC1,OAK,,6,76,,,N,N,Kansas City Athletics,Municipal Stadium I,1393054,100,105,KCA,KC1,KC1
1955,NL,ML1,ATL,,2,77,,,N,N,Milwaukee Braves,County Stadium,2005836,96,93,MLN,MLN,MLN
1955,NL,NY1,SFG,,3,79,,,N,N,New York Giants,Polo Grounds IV,824112,101,101,NYG,NY1,NY1
1955,AL,NYA,NYY,,1,77,,,Y,N,New York Yankees,Yankee Stadium I,1490138,99,95,NYY,NYA,NYA
1955,NL,PHI,PHI,,4,77,,,N,N,Philadelphia Phillies,Connie Mack Stadium,922886,98,98,PHI,PHI,PHI
1955,NL,PIT,PIT,,8,75,,,N,N,Pittsburgh Pirates,Forbes Field,469397,98,101,PIT,PIT,PIT
1955,NL,SLN,STL,,7,77,,,N,N,St. Louis Cardinals,Sportsman's Park IV,849130,99,100,STL,SLN,SLN
1955,AL,WS1,MIN,,8,77,,,N,N,Washington Senators,Griffith Stadium I,425238,97,100,WSH,WS1,WS1
1956,AL,BAL,BAL,,6,77,,,N,N,Baltimore Orioles,Memorial Stadium,901201,92,94,BAL,BAL,BAL
1956,AL,BOS,BOS,,4,78,,,N,N,Boston Red Sox,Fenway Park II,1137158,113,111,BOS,BOS,BOS
1956,NL,BRO,LAD,,1,77,,,Y,N,Brooklyn Dodgers,Ebbets Field,1213562,109,107,BRO,BRO,BRO
1956,AL,CHA,CHW,,3,77,,,N,N,Chicago White Sox,Comiskey Park,1000090,101,99,CHW,CHA,CHA
1956,NL,CHN,CHC,,8,80,,,N,N,Chicago Cubs,Wrigley Field,720118,99,101,CHC,CHN,CHN
1956,NL,CIN,CIN,,3,77,,,N,N,Cincinnati Redlegs,Crosley Field,1125928,106,105,CIN,CIN,CIN
1956,AL,CLE,CLE,,2,77,,,N,N,Cleveland Indians,Cleveland Stadium,865467,103,101,CLE,CLE,CLE
1956,AL,DET,DET,,5,78,,,N,N,Detroit Tigers,Briggs Stadium,1051182,101,100,DET,DET,DET
1956,AL,KC1,OAK,,8,77,,,N,N,Kansas City Athletics,Municipal Stadium I,1015154,100,104,KCA,KC1,KC1
1956,NL,ML1,ATL,,2,77,,,N,N,Milwaukee Braves,County Stadium,2046331,94,92,MLN,MLN,MLN
1956,NL,NY1,SFG,,6,77,,,N,N,New York Giants,Polo Grounds IV,629179,99,100,NYG,NY1,NY1
1956,AL,NYA,NYY,,1,77,,,Y,Y,New York Yankees,Yankee Stadium I,1491784,97,93,NYY,NYA,NYA
1956,NL,PHI,PHI,,5,77,,,N,N,Philadelphia Phillies,Connie Mack Stadium,934798,98,99,PHI,PHI,PHI
1956,NL,PIT,PIT,,7,78,,,N,N,Pittsburgh Pirates,Forbes Field,949878,97,100,PIT,PIT,PIT
1956,NL,SLN,STL,,4,78,,,N,N,St. Louis Cardinals,Sportsman's Park IV,1029773,100,100,STL,SLN,SLN
1956,AL,WS1,MIN,,7,77,,,N,N,Washington Senators,Griffith Stadium II,431647,96,100,WSH,WS1,WS1
1957,AL,BAL,BAL,,5,77,,,N,N,Baltimore Orioles,Memorial Stadium,1029581,93,94,BAL,BAL,BAL
1957,AL,BOS,BOS,,3,77,,,N,N,Boston Red Sox,Fenway Park II,1181087,106,105,BOS,BOS,BOS
1957,NL,BRO,LAD,,3,77,,,N,N,Brooklyn Dodgers,Ebbets Field,1028258,109,107,BRO,BRO,BRO
1957,AL,CHA,CHW,,2,77,,,N,N,Chicago White Sox,Comiskey Park,1135668,101,99,CHW,CHA,CHA
1957,NL,CHN,CHC,,7,78,,,N,N,Chicago Cubs,Wrigley Field,670629,99,100,CHC,CHN,CHN
1957,NL,CIN,CIN,,4,77,,,N,N,Cincinnati Redlegs,Crosley Field,1070850,106,105,CIN,CIN,CIN
1957,AL,CLE,CLE,,6,77,,,N,N,Cleveland Indians,Cleveland Stadium,722256,100,99,CLE,CLE,CLE
1957,AL,DET,DET,,4,77,,,N,N,Detroit Tigers,Briggs Stadium,1272346,103,102,DET,DET,DET
1957,AL,KC1,OAK,,7,77,,,N,N,Kansas City Athletics,Municipal Stadium I,901067,101,104,KCA,KC1,KC1
1957,NL,ML1,ATL,,1,78,,,Y,Y,Milwaukee Braves,County Stadium,2215404,93,90,MLN,MLN,MLN
